,Name,longitude,latitude
3741,SIDDHARTH NAGAR (THANE),72.970675,19.182505
3742,STANDARD ALKALI COMPANY,73.006388,19.119776
3743,RAM BHAVAN,72.904017,19.090449
3744,GURU TEG BAHADUR NAGAR STATION,72.862788,19.037094
3745,"BANDRA TALKIES, SHROFF EYE HOSPITAL",72.837149,19.06101
3746,"GARWARE CHOWK, KOLDONGRI NO.2",72.852035,19.109415
3747,TEEN BAKDA (WALKESHWAR),72.806902,18.953616
3748,MANTRALAYA,72.824868,18.927855
3749,GHATKOPAR STATION (E),72.90573,19.083809
3750,GHATKOPAR BUS STATION,72.918338,19.088094
3751,JOGESHWARI (E) POLICE STATION,72.855114,19.138832
3752,CROMPTON GREAVES,72.934885,19.13446
3753,ANNABHAU SATHE NAGAR (MANKHURD),72.930213,19.056595
3754,PANCHAVATI HOUSING SOCIETY,72.855765,19.177913
3755,"VIRWANI ESTATE, SARVODAYA NAGAR",72.85903,19.17114
3756,RABALE POLICE STATION,73.000892,19.145895
3757,PARVAT NAGAR,72.860004,19.243539
3758,"AMARNATH PATIL SPORT COMPLEX, BANGANGA",72.914234,19.050521
3759,ST.MARY S HIGH SCHOOL (MAZGAON),72.83508,18.96989
3760,GOREGAON TELEPHONE EXCHANGE,72.856681,19.157542
3761,CHAITANYA HOSPITAL,72.863867,19.2903
3762,FREE PRESS JOURNAL MARG,72.825089,18.92463
3763,VATSALABAI DESAI CHOWK (HAJI ALI),72.812918,18.979965
3764,SAFED POOL (SAKI NAKA),72.883679,19.096503
3765,"SARVODAYA, PARSHWANATH NAGAR (MULUND-W)",72.947001,19.163868
3766,NANA CHOWK,72.812497,18.962049
3767,NATASHA TOWER,72.821266,19.126487
3768,D.A.V.COLLEGE,72.935692,19.138661
3769,ANUSHAKTI NAGAR BUS STATION,72.92651,19.042763
3770,"MACCHIMAR NAGAR, RAHEJA HOSPITAL (MAHIM)",72.841835,19.045501
3771,MILLENNIUM BUSINESS PARK (MAHAPE),73.016214,19.113892
3772,VAKOLA MASJID,72.855568,19.081637
3773,MANTRALAYA,72.824212,18.929327
3774,MANTRALAYA,72.824583,18.928749
3775,PARSIK SHIV MANDIR,73.004614,19.202989
3776,RIDDHI SIDDHI,72.810535,19.137274
3777,GAONDEVI POLICE STATION,72.812081,18.959763
3778,NERUL NAKA,73.025302,19.046404
3779,NAVJEEVAN SOCIETY (CHEMBUR),72.893315,19.048003
3780,BHANDUP STATION (W) ROAD,72.935776,19.145898
3781,ANDHERI STATION (W),72.8459333,19.1212167
3782,INCOME TAX OFFICE (BKC),72.854709,19.059051
3783,GANESHMURTI NAGAR POLICE CHOWKY,72.813264,18.910166
3784,SAMRAT HOTEL (MATUNGA-E),72.844857,19.030918
3785,KANDIVALI STATION ROAD (W),72.850003,19.205879
3786,CHIKOOWADI,72.838478,19.219748
3787,THAKUR PAKHADI,72.846018,19.234768
3788,NEW GREEN WOOD GARDAN,72.8896,19.2701667
3789,SHITALADEVI TEMPLE (MAHIM),72.842299,19.033965
3790,KURAR VILLAGE,72.858346,19.185865
3791,S.K.RESORT (BORIVALI  -W),72.842885,19.239868
3792,"SUMER HOUSE, SURAJ DIAMOND",72.873583,19.121595
3793,SHEETAL CINEMA (KURLA-W),72.882089,19.082247
3794,PRABODHANKAR THACKERAY CHOWK (DADAR-W),72.835434,19.017699
3795,"CHEMBUR LEVEL CROSSING, SHELL BRIDGE",72.897641,19.06357
3796,PERI CROSS ROAD,72.823963,19.059953
3797,JANATA MARKET (BHANDUP-W),72.933077,19.142645
3798,RANADE ROAD (DADAR-W),72.837834,19.022019
3799,DOMESTIC AIRPORT JUNCTION,72.853677,19.097744
3800,BANWARI COMPOUND,72.847022,19.045631
3801,VASHI SECTOR 19,73.011909,19.084081
3802,"GOREGAON, OSHIWARA DEPOT",72.835407,19.154412
3803,"SPECIAL STEEL, RAJENDRA NAGAR",72.86403,19.221453
3804,HOLY FAMILY HOSPITAL (BANDRA-W),72.827577,19.054715
3805,TUNGA VILLAGE,72.891071,19.12135
3806,GOREGAON (W) BUS STATION,72.848643,19.163654
3807,MONGINIS (ANDHERI-W),72.831883,19.138456
3808,BYCULLA STATION (W),72.832037,18.976067
3809,NAVJEEVAN VIDYAMANDIR (BHANDUP-W),72.92992,19.151633
3810,BANK OF MAHARASHTRA (KANDIVALI-W),72.828393,19.213011
3811,D MART SHOPPING CENTRE-MALAD-W,72.83583,19.186167
3812,"LALLUBHAI COMPOUND, DR.AMBEDKAR CHOWK",72.927078,19.053803
3813,BANDRA POLICE STATION,72.835015,19.056103
3814,NOORBAUG,72.836966,18.9626
3815,DADASAHEB PHALKE CHITRANAGRI,72.887622,19.163258
3816,RANI SATI MARG (MALAD-E) MUNICIPAL SCHOOL,72.852386,19.183513
3817,ST.PETER S CHURCH (BANDRA-W),72.830551,19.05526
3818,GOKHALE BRIDGE,72.849645,19.115214
3819,DATTAPADA PHATAK,72.856629,19.224285
3820,S.K.STONE (MIRA ROAD),72.869635,19.285163
3821,R.C.F.(CHEMBUR)OFFICE,72.891096,19.038615
3822,"YOGI NAGAR, JAYRAJ NAGAR (BORIVALI -W)",72.840512,19.234556
3823,J.V.P.D.BUS STATION,72.831045,19.116168
3824,LALLUBHAI COMPOUND POLICE CHOWKY,72.927088,19.052691
3825,SAMAJ MANDIR HALL (SION KOLIWADA),72.86803,19.039156
3826,GURU NANAK NAGAR (GHATKOPAR-W),72.893395,19.085305
3827,GANDHI MARKET (GHATKOPAR-E),72.904438,19.081595
3828,HARE RAM HARE KRISHNA (ISKCON),72.82609,19.113
3829,KHODADAD CIRCLE (DADAR TT),72.848987,19.019045
3830,MANKHURD OCTROI NAKA,72.955276,19.057257
3831,DONGRI,72.835346,18.958073
3832,JUMBO DARSHAN (ANDHERI-E),72.852421,19.114267
3833,"RAM GANESH GADKARI CHOWK, BALMOHAN VIDYALAY",72.839503,19.02586
3834,WADALA TRUCK TERMINAL (MAIN GATE),72.880229,19.036452
3835,SUNDAR GALLI (BYCULLA-W),72.830432,18.976319
3836,KAMOTHE JUNCTION,73.098472,19.023796
3837,RANA & SONS,72.825951,19.210362
3838,HUTATMA CHOWK,72.829623,18.929864
3839,HIRA MONGI NAVNEET HOSPITAL,72.950395,19.171158
3840,MALVANI BLOCK NO.6,72.81992,19.189815
3841,"NANA CHOWK, SHASTRI HALL",72.813397,18.96383
3842,NEW ERA TALKIES,72.846948,19.182461
3843,MOUNT MARY STEPS (MUNICIPAL GARDEN),72.825977,19.04821
3844,DHAKE COLONY,72.83249,19.127715
3845,VIKHROLI STATION ROAD (W),72.925669,19.111648
3846,ANTOP HILL,72.866413,19.026625
3847,NEW INDIA QUARTERS (ANDHERI-W),72.839419,19.114073
3848,FAMOUS STUDIO,72.824014,18.985918
3849,AANGAN,72.87291,19.208105
3850,VASHI BUS STATION,72.996827,19.075249
3851,MIRA ROAD STATION (E),72.858068,19.281317
3852,SARDAR PATEL NAGAR (PARK STREET),72.819543,19.141374
3853,"KAMOTHE VILLAGE, MANSAROVAR",73.095871,19.025759
3854,C.G.S.COLONY (BHANDUP-E),72.93765,19.141101
3855,NEHRU NAGAR (KURLA-E),72.883638,19.061722
3856,MUNICIPAL COLONY SECTOR -D (GOREGAON-E),72.879641,19.173237
3857,"SHIVSHAHI PRAKALP, MANTRI PARK",72.881497,19.167754
3858,"VIRWANI ESTATE, SARVODAYA NAGAR",72.859829,19.169785
3859,"LOKSHAHIR SATHE UDYAN, SUMAN NAGAR",72.883955,19.053564
3860,EVEREST SOCIETY (KURLA-E),72.890602,19.061092
3861,MAZGAON DOCK,72.890029,19.024449
3862,SHIVSHRUSHTI (KURLA-E),72.882482,19.055018
3863,ANDHERI STATION (W),72.845947,19.116603
3864,ANDHERI MARKET,72.846608,19.123342
3865,TELEPHONE EXCHANGE (ANDHERI-W),72.825785,19.133754
3866,CHANDIVALI JUNCTION,72.888376,19.112766
3867,JOHN BACKER,72.889192,19.115893
3868,KURLA DEPOT,72.876714,19.076092
3869,ST.TERESA CONVENT SCHOOL (SANTACRUZ-W),72.83766,19.077172
3870,BRIMCO,72.822986,19.207415
3871,DHAIRYAVAN CHOWK,72.842653,19.031476
3872,PRIYADARSHINI PARK (NAPEAN SEA ROAD),72.799664,18.956329
3873,"MUSTAFA BAZAR, SAVLYA TANDEL CHOWK",72.840565,18.975865
3874,"ANJANABAI MAGAR CHOWK, SWATANTRA SAINIK SURVE CHOWK",72.875291,19.070246
3875,MAYUR NAGAR (AAREY COLONY),72.884279,19.155731
3876,JAIHIND CINEMA,72.835353,18.985646
3877,BORIVALI (W) STATION,72.855038,19.228684
3878,S.N.D.T. (JUHU),72.829491,19.085541
3879,AZAD NAGAR (MIRA ROAD),72.857279,19.296765
3880,CHEMBUR COLONY,72.894447,19.045681
3881,GOVERNMENT LAW COLLEGE,72.82416,18.935615
3882,ANDHERI STATION (W),72.845223,19.118906
3883,BANDRA RAILWAY TERMINUS,72.841709,19.062513
3884,SIDDHIVINAYAK MANDIR (PRABHADEVI),72.831814,19.019241
3885,LAXMANRAO YADAV MARKET (KURLA MARKET),72.879234,19.070239
3886,NANA-NANI PARK (VERSOVA),72.819032,19.127217
3887,DATTA WADI,72.998632,19.20047
3888,"KHAR, LINKING ROAD",72.83394,19.071009
3889,"MUKUND COMPANY, P.W.D.OFFICE (KAMANI)",72.88891,19.084734
3890,CHAKALA MARKET,72.834706,18.9494
3891,MAGATHANE TELEPHONE EXCHANGE,72.867476,19.216116
3892,SHANTARAM TALAO (MALAD-E),72.859215,19.185678
3893,VAISHALI BHAVAN (KANDIVALI-W),72.839401,19.204924
3894,RASHMI RATHI SOCIETY,72.83577,19.215284
3895,ANIRUDDHA BHAVAN,73.016535,19.053092
3896,SARVODAYA NAGAR (JOGESHWARI-E),72.863558,19.134482
3897,"MAHARASHTRA NATURE PARK, P.M.G.P COLONY (DHARAVI)",72.86182,19.051602
3898,PUSHPA PARK (MALAD-E),72.857964,19.188584
3899,INTER STATE BUS STATION (ANIK),72.878497,19.042504
3900,LALJIPADA,72.834106,19.202491
3901,JAWAHAR NAGAR (GOREGAON-W),72.845879,19.160635
3902,M.H.B.COLONY (BORIVALI -W),72.837927,19.230634
3903,SIMPLEX MILL,72.83097,18.979978
3904,CHOKSI HOSPITAL,72.844812,19.191892
3905,JUHU NAGAR (VASHI),73.001855,19.084752
3906,MAZGAON DOCK,72.847105,18.965597
3907,SEEPZ BUS STATION,72.872308,19.124377
3908,GORAI CREEK,72.824763,19.232983
3909,NAVA GAON (DAHISAR-W),72.853864,19.251368
3910,SUVIDHYA SCHOOL (GORAI),72.828484,19.229281
3911,ANTOP HILL BUS STATION,72.866195,19.026453
3912,WADALA FLYOVER BRIDGE,72.862362,19.018564
3913,DEONAR MUNICIPAL COLONY,72.923582,19.054525
3914,DADOJI KONDEV NAGAR (KHARDEV NAGAR),72.910138,19.056003
3915,NEW GAUTAM NAGAR (GOVANDI),72.914393,19.060756
3916,KELKARWADI,72.908163,19.052832
3917,BHANDUP PUMPING CENTRE,72.955739,19.154915
3918,BRAHMAND AZAD NAGAR,72.975919,19.241144
3919,LABOUR CAMP (DHARAVI),72.85347,19.037501
3920,NOORANI MASJID (PATHANWADI),72.862419,19.179272
3921,"AROGYA HOSPITAL, D MART",73.016248,19.019494
3922,WADALA BUS DEPOT,72.853246,19.014386
3923,STRAND CINEMA,72.828038,18.918037
3924,SATYAM INDUSTRIES,72.851939,19.139553
3925,VATSALABAI DESAI CHOWK (HAJI ALI),72.813536,18.97833
3926,S.I.E.S COLLEGE (NERUL),73.022365,19.042015
3927,MALAD STATION (W),72.848381,19.186546
3928,ASMITA JYOTI,72.827664,19.196912
3929,"SAVE NAGAR, GAONDEVI MANDIR (DAHISAR-E)",72.860796,19.255166
3930,RAMESHWAR BANK (BORIVALI -W),72.840944,19.2277
3931,PAREL STAFF QUARTERS,72.84225,18.996288
3932,TRANSIT CAMP DISPENSARY,72.870584,19.041967
3933,MEGA MART,73.012061,19.086619
3934,MALVANI BLOCK NO.6,72.819863,19.189607
3935,A.D.MODI INSTITUTE (VIDYA NAGARI),72.859301,19.069371
3936,R.B.I.COLONY (C.B.D.BELAPUR),73.049429,19.022652
3937,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),72.835312,18.939155
3938,SAMATA NAGAR BUS STATION (KANDIVALI-E),72.869944,19.206496
3939,UMA MAHESHWARI MANDIR,72.886398,19.093631
3940,"AMBIKA MILL BUS STATION, H.U.RAKHANGI CHOWK",72.823222,18.990199
3941,YASHWANTRAO CHAVAN PRATISHTHAN (MANTRALAYA),72.825895,18.925832
3942,CITI BANK (BKC),72.867767,19.068526
3943,SANPADA POLICE CHOWKY,73.010344,19.062779
3944,GOPAL BHAVAN (GHATKOPAR-W),72.90893,19.089917
3945,SAI GARDEN (KANDIVALI-E),72.873644,19.199795
3946,JAMBHULPADA,72.898979,19.093952
3947,GHATKOPAR STATION (W),72.908608,19.087758
3948,GOVANDI STATION ROAD (W),72.916076,19.055363
3949,"PETROL PUMP, MAHESHWARI MANSION (NAPEAN SEA ROAD)",72.801407,18.961146
3950,BKC TELEPHONE EXCHANGE,72.871547,19.071012
3951,MUNICIPAL GARDEN (BORIVALI -W),72.849792,19.238212
3952,MAHATMA PHULE MARKET (CRAWFORD MARKET),72.833379,18.946924
3953,"SAMAJ MANDIR HALL (SION KOLIWADA), PRATIKSHA NAGAR NO.1",72.868799,19.041162
3954,DADAR MARKET,72.844084,19.021824
3955,OVALE,72.958951,19.275935
3956,GANDHI NAGAR (THANE),72.9702333,19.2183167
3957,GLAXO COMPANY,72.967539,19.219066
3958,HARI NIWAS (THANE),72.968517,19.191783
3959,"INDIAN BANK, HIRANANDANI (THANE- W)",72.981642,19.253856
3960,R.R.EDUCATION VIDYALAYA,72.966738,19.16778
3961,VASTU ANAND,73.009874,19.206619
3962,"CHINCHVALI PHATAK, SARVODAYA BALIKA VIDYALAYA",72.845582,19.178413
3963,HUTATMA CHOWK,72.831389,18.929441
3964,SANDHURST ROAD STATION,72.838799,18.961265
3965,"MUSTAFA BAZAR, SAVLYA TANDEL CHOWK",72.840944,18.97676
3966,GOL MANDIR (BHULESHWAR),72.828319,18.958204
3967,"GOVERNMENT COLONY, INDIAN MEDICAL ASSOCIATION CHOWK",72.81572,18.978937
3968,NALANDA (CUMBALLA HILL),72.807906,18.967376
3969,AKSHAY,72.831418,19.05162
3970,KAMALA VIHAR SPORTS COMPLEX (POISAR),72.84339,19.21275
3971,"VEENA NAGAR, GOVARDHAN NAGAR",72.947019,19.181936
3972,SUBHASH NAGAR (KHAIRANI ROAD),72.897733,19.09696
3973,CENTURY MILL,72.826467,19.006292
3974,MARATHI VIDYALAYA (GHATKOPAR-E),72.916998,19.088248
3975,BYCULLA STATION (E),72.83383,18.978146
3976,SHIVRAJ BHAVAN,72.834635,19.006315
3977,"MITH CHOWKY, KAVI.V.R.KANT CHOWK",72.833712,19.196672
3978,"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",72.894396,19.052954
3979,KOKAN NAGAR (BHANDUP-W),72.928249,19.144177
3980,IMPERIAL SQUARE SOCIETY,72.947781,19.28429
3981,"POLICHEM LIMITED, PEPSICO",72.905474,19.022205
3982,JAIHIND CINEMA,72.835685,18.986079
3983,OM NAGAR (WARE HOUSE),72.867851,19.106081
3984,J.B.NAGAR (ANDHERI-E),72.868865,19.111502
3985,BAINGANWADI,72.923495,19.058717
3986,"MUNICIPAL SCHOOL, CHINCHVALI BUNDER",72.843081,19.178918
3987,SAHYADRI NAGAR (CHARKOP),72.829251,19.210347
3988,CANARA BANK (KHARGHAR),73.063942,19.035437
3989,DR.SHIRODKAR HIGH SCHOOL,72.839845,18.99948
3990,BORIVALI JAIL (W),72.854233,19.224203
3991,PIPE LINE (MULUND-W),72.940079,19.177535
3992,PANCHAMRUT,72.970679,19.257234
3993,NEW ZEALAND HOSTEL,72.871673,19.152179
3994,"JANTA COLONY, SHIV MANDIR",72.833985,19.200087
3995,"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",72.827315,18.967382
3996,STRAND CINEMA,72.828483,18.918408
3997,ASHOK HOSPITAL,72.85312,19.180938
3998,SUNDAR GALLI (BYCULLA-W),72.830698,18.976048
3999,SHRIPAL NAGAR,72.842606,19.218269
4000,MALVANI BLOCK NO.7,72.818887,19.186218
4001,N.L.COMPLEX JUNCTION (DAHISAR-E),72.8653333,19.2601833
4002,"KHAR, LINKING ROAD",72.834053,19.072562
4003,CHARKOP SECTOR 5,72.825937,19.215349
4004,MEGA MART,73.005364,19.091753
4005,"MUNICIPAL WARD OFFICE, DR.AMBEDKAR GARDEN (CHEMBUR)",72.899191,19.060427
4006,KOKAN NAGAR (BHANDUP-W),72.928334,19.14456
4007,KHIRA NAGAR (SANTACRUZ-W),72.8381,19.086948
4008,SHASTRI NAGAR (JUHU),72.834574,19.08699
4009,NARAYAN NAGAR (GHATKOPAR-E),72.895286,19.085947
4010,BAWLA MASJID,72.831453,18.994786
4011,WORLI SEA FACE (N),72.817597,19.015617
4012,"RAM GANESH GADKARI CHOWK, BALMOHAN VIDYALAY",72.839598,19.025796
4013,JAIN MANDIR (KANDIVALI-W),72.849236,19.202094
4014,CHARKOP POLICE STATION,72.819794,19.215605
4015,CHIRA BAZAR,72.825049,18.927765
4016,"CARDINAL GRACIAS SCHOOL, TEACHER S COLONY",72.846446,19.068026
4017,"MALAD STATION (E), PODDAR PARK",72.850187,19.18698
4018,SHREE SWAMI SAMARTH NAGAR (EXTENSION),72.825632,19.14613
4019,CUFFE PARADE MACCHIMAR NAGAR,72.824867,18.918116
4020,PARLESHWAR MANDIR,72.845805,19.102871
4021,HEMA PARK (BHANDUP-E),72.942535,19.148085
4022,BALAJI NAGAR,72.849908,19.307285
4023,MAHALAXMI TEMPLE,72.807423,18.976148
4024,"SUKUR PARK, SAHYADRI SOCIETY",72.995494,19.198953
4025,MAMA HOTEL,72.827402,19.072305
4026,N.C.P.A.,72.822611,18.925216
4027,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.885366,19.10599
4028,CHEMBUR PHATAK,72.899703,19.064601
4029,SAHAKAR NAGAR (SCLR- KURLA-E),72.894382,19.065168
4030,MAGATHANE TELEPHONE EXCHANGE,72.867485,19.216079
4031,GHATKOPAR POLICE STATION,72.899942,19.087032
4032,SUNDAR NAGAR (BHAYANDER-E),72.871186,19.284468
4033,RANI LAXMIBAI CHOWK (SION),72.86399,19.044927
4034,"ANGAN WADI, MANALI VILLAGE",72.865677,19.235646
4035,BANK OF BARODA (BKC),72.862983,19.06136
4036,KHARODI VILLAGE,72.818764,19.196336
4037,STATE BANK (BHANDUP VILLAGE),72.945576,19.151608
4038,SHANTI ASHRAM (BORIVALI-W),72.846879,19.241977
4039,GHATKOPAR STATION (W),72.908009,19.086655
4040,MADINA MANZIL (MALAD-W),72.84606,19.173689
4041,M.I.G.COLONY (KALA NAGAR),72.847642,19.056572
4042,N.L.VIDYALAYA (MALAD-W),72.847007,19.192968
4043,SANT GADGE MAHARAJ CHOWK (SAATRASTA),72.827939,18.982524
4044,SAIFEE HOSPITAL,72.818763,18.951701
4045,"SHELL COLONY, SAMAJ MANDIR HALL (CHEMBUR)",72.892378,19.062746
4046,KURLA STATION (W),72.87915,19.067294
4047,MUNICIPAL HOSPITAL (BORIVALI -W),72.858524,19.25268
4048,DAHISAR STATION (W),72.858896,19.249844
4049,SOMMAIYA COLLEGE (VIDYAVIHAR-E),72.903063,19.074024
4050,SANTACRUZ DEPOT,72.838391,19.090634
4051,SHIPPING CORPORATION (POWAI),72.898066,19.12324
4052,SHASTRI NAGAR (THANE),72.95878,19.214188
4053,AZAD NAGAR (WADALA),72.855459,19.013709
4054,"RETI BUNDER, KHARIGAON (KALWA)",73.015638,19.210511
4055,GURU TEG BAHADUR NAGAR STATION,72.862797,19.037085
4056,SHER-E-PUNJAB (ANDHERI-E),72.861034,19.125916
4057,SARAF CHOUDHARI NAGAR,72.862734,19.209184
4058,KANHERI CAVES,72.901486,19.208731
4059,PRATAP NAGAR (JOGESHWARI-E),72.856358,19.140937
4060,SHER-E-PUNJAB (ANDHERI-E),72.864438,19.12431
4061,BORIVALI (W) STATION,72.856464,19.229832
4062,BORIVALI (W) STATION,72.856018,19.229037
4063,DAHISAR MARKET,72.858113,19.255733
4064,DAHISAR PHATAK (W),72.859003,19.247206
4065,"DEVIKA NAGAR, EKSAR KOLIWADA",72.845872,19.239574
4066,EKSAR VILLAGE,72.845331,19.237785
4067,GORAI BRIDGE,72.827593,19.226462
4068,LIC OFFICERS TRAINING CENTRE (BORIVALI -W),72.848656,19.243912
4069,SARVODAYA NAGAR (JOGESHWARI-E),72.863434,19.134482
4070,WADALA TRUCK TERMINAL (MAIN GATE),72.879258,19.036183
4071,DARGAH (VIKHROLI-W),72.91596,19.097399
4072,GHATKOPAR DEPOT,72.919688,19.085899
4073,HINDMATA CINEMA (PAREL),72.842183,19.010015
4074,SISTERS BUNGALOW,72.820703,19.049443
4075,DARYA MAHAL,72.797048,18.952505
4076,KURLA STATION (W),72.87916,19.067303
4077,MAZGAON COURT,72.83812,18.968826
4078,VASANT VIHAR,72.970002,19.221929
4079,BHARAT PETROLEUM (MAHUL),72.898164,19.013945
4080,PANDYA HOSPITAL,72.853314,19.23339
4081,GANDHI NAGAR (KANJURMARG),72.925353,19.124386
4082,WADI BUNDER,72.842515,18.956497
4083,NALANDA SOCIETY (GHATKOPAR-E),72.912698,19.074876
4084,BEST NAGAR (GOREGAON-W),72.84192,19.153269
4085,"SHREEKRISHNA NAGAR, SHANTIVAN (BORIVALI -E)",72.863919,19.233061
4086,MUCHHALA COLLEGE,72.968578,19.262989
4087,FILMISTAN (GOREGAON-W),72.845896,19.164131
4088,MAROL MAROSHI BUS STATION,72.879877,19.116539
4089,KASTURI ESTATE,72.857267,19.301146
4090,PALI HILL NAKA (GURU NANAK ROAD),72.829996,19.059596
4091,PIPE LINE (MULUND-W),72.947675,19.185251
4092,RAM GANESH GADKARI CHOWK (DADAR-W),72.841022,19.026403
4093,DINDOSHI DEPOT,72.864912,19.175452
4094,PANJARAPOL,72.907785,19.045767
4095,BORIVALI (E) STATION,72.85769,19.231884
4096,BORIVALI STATION (E),72.858737,19.230665
4097,NENSEY COLONY,72.86345,19.237804
4098,OVALE,72.958922,19.275781
4099,PLEASANT PARK (MIRA ROAD),72.877108,19.27522
4100,AFGHAN CHURCH,72.8169833,18.9071833
4101,JOHAR CHOWK (BHENDI BAZAAR),72.831869,18.95948
4102,SWAMI DAYANAND SARASWATI CHOWK (FORT),72.838287,18.93427
4103,KHODADAD CIRCLE (DADAR TT),72.846814,19.016758
4104,SHANTARAM PUJARE CHOWK (KALA CHOWKY),72.835882,18.989982
4105,UMARKHADI,72.835618,18.962509
4106,PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),72.828685,19.215911
4107,PRASANNA JEEVAN SOCIETY,72.84818,19.230541
4108,SAI AMRUT SOCIETY (DAHISAR-W),72.858436,19.240313
4109,PANDYA HOSPITAL,72.853371,19.233354
4110,EKTA VIVEK BUILDING,72.8519,19.25853
4111,AMULAKH HIGH SCHOOL,72.86023,19.025447
4112,ANTOP HILL POLICE STATION,72.863779,19.031845
4113,B.P.T. COLONY (BARKAT ALI MARG),72.864252,19.017454
4114,KANE NAGAR,72.866611,19.029299
4115,"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",72.852005,19.023473
4116,MAHESHWARI UDYAN (KINGS CIRCLE),72.856267,19.027984
4117,NADKARNI PARK,72.862362,19.017688
4118,SEWREE STATION (E),72.854367,18.997863
4119,VISHWA PRAGATI MANDAL SPORTS COMPLEX,72.853259,19.259317
4120,DAMU NAGAR (EXTENSION),72.8784167,19.2046167
4121,MALAD STATION (W),72.848286,19.185886
4122,SHANTI BAUG (CHEMBUR),72.895658,19.056613
4123,RAWAL PADA,72.87018,19.245568
4124,GARIB NAGAR,72.963241,19.272014
4125,RANI LAXMIBAI CHOWK (SION),72.863061,19.041611
4126,JOHAR CHOWK (BHENDI BAZAAR),72.831641,18.959661
4127,KOPAR KHAIRANE,73.001738,19.109252
4128,OTIS COMPANY,72.875529,19.200418
4129,NEW GREEN WOOD GARDAN,72.8894333,19.2701167
4130,AGHADI NAGAR,72.859247,19.126476
4131,MUMBAI CRICKET ASSOCIATION EAST GATE,72.866318,19.059428
4132,RANI LAXMIBAI CHOWK (SION),72.86355,19.04175
4133,VILE PARLE STATION (E),72.844401,19.099229
4134,SHER-E-PUNJAB (ANDHERI-E),72.864514,19.124545
4135,"HUTATMA CHOWK, SIDDHARTH COLLEGE",72.832316,18.933896
4136,MASTAN TALAO,72.830536,18.964981
4137,SHIV MANDIR,72.843163,19.128788
4138,PUSHPA PARK (MALAD-E),72.857865,19.188551
4139,VIVIDH BHARTI,72.833361,19.231742
4140,SHIRAVANE VILLAGE,73.022253,19.049974
4141,RAM GANESH GADKARI CHOWK (DADAR-W),72.840918,19.025815
4142,BHAYANDER PADA,72.952367,19.283667
4143,VALENCIA BUILDING,72.878658,19.0257
4144,NAHUR RAILWAY STATION,72.946679,19.157842
4145,PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),72.829199,19.21527
4146,SHRIPAL NAGAR,72.842625,19.218369
4147,"KANDIVALI INDUSTRIAL ESTATE, GANESH NAGAR",72.827668,19.203787
4148,BOROSIL GLASS FACTORY,72.883422,19.11739
4149,EKTA SOCIETY,72.875007,19.10669
4150,JAIN MANDIR (OM NAGAR) -(ANDHERI-E),72.86803,19.108403
4151,SANGHARSH NAGAR (CHANDIVALI),72.901179,19.108317
4152,SHITALADEVI TEMPLE (MAHIM),72.842297,19.036567
4153,KALAMBOLI NAKA,73.105928,19.022544
4154,MANKHURD STATION (SOUTH),72.929873,19.045618
4155,GOPAL BHAVAN (GHATKOPAR-W),72.90988,19.090712
4156,ANKUR HOSPITAL,72.93557,19.131199
4157,WADALA GATE NO.4,72.860631,19.021518
4158,INDIAN OIL DEPOT (WADALA-E),72.865183,19.017554
4159,B.M.C.COMPOST PLANT,72.92797,19.056883
4160,"DR.AMBEDKAR UDYAN, CHEMBUR STATION",72.901062,19.061918
4161,MOHITE PATIL NAGAR (MANKHURD),72.935116,19.053479
4162,BALKUM PADA NO.1,72.991067,19.221746
4163,BRAHMAND PHASE-3,72.981597,19.241261
4164,KALWA BRIDGE,72.983237,19.197211
4165,L I C CLY,72.954436,19.164916
4166,LAXMINARAYAN RESIDENCY,72.959636,19.219066
4167,GHATI PADA,72.94185,19.187
4168,LOUISWADI,72.962536,19.195812
4169,BADHWAR PARK,72.82591,18.919834
4170,SAIBABA MANDIR (GHATKOPAR),72.910977,19.078336
4171,GOKULDHAM MARKET,72.869752,19.175545
4172,SHITALADEVI TEMPLE (MAHIM),72.842307,19.035953
4173,MARATHA COLONY,72.846585,19.073456
4174,MADKEBUWA CHOWK (PAREL),72.840563,19.004838
4175,N.C.P.A.,72.822848,18.925523
4176,GANGA COMPLEX,72.857321,19.290496
4177,LIBRA SOCIETY,72.821909,19.198968
4178,DIVA VILLAGE JUNCTION,72.99304,19.148218
4179,RANADE ROAD (DADAR-W),72.837919,19.022182
4180,MAHILA SANGH (VILE PARLE-E),72.85195,19.107319
4181,TELEPHONE EXCHANGE (BANDRA-W),72.836435,19.051225
4182,ADARSH NAGAR (JOGESHWARI-W),72.829311,19.146043
4183,MATUNGA STATION (W),72.847071,19.029993
4184,PRABHADEVI,72.827799,19.015742
4185,"ANJANABAI MAGAR CHOWK, SWATANTRA SAINIK SURVE CHOWK",72.875414,19.071186
4186,DIVINE CHILD HIGH SCHOOL,72.864235,19.113198
4187,KHODADAD CIRCLE (DADAR TT),72.849549,19.016714
