name,latitude,longitude,tag
BST buses,18.9692788,72.8221481,highway:bus_stop
Agarwal Children's Hospital,19.0588838,72.8480068,amenity:hospital
Masjid,18.9522949,72.8381771,railway:station
Mumbai CSMT,18.9404925,72.8357856,railway:station
Vinayalaya Retreat House,19.1165648,72.8609245,office:religion
Jogeshwari (Harbour Line),19.1411537,72.8494209,railway:station
Jogeshwari (Western Line),19.1361144,72.848936,railway:station
Bangur Nagar,19.1624723,72.8348708,railway:station
Prakash Inn,19.0988777,72.8812339,tourism:hotel
Shafi Masjid Chakla,18.9494202,72.8350153,office:religion
Children's Garden,19.2569892,72.9845963,leisure:park
Bhakti Park Station,19.0288789,72.8778429,railway:construction
T24 Retro,19.0971738,72.8542691,tourism:hotel
Indraprasth Shopping Center,19.2269466,72.8559399,shop:mall
Consulate General of Ireland,19.0689537,72.8690884,office:diplomatic
Spotify HQ,19.0594957,72.8649049,office:company
Amazon HQ,19.0606258,72.8654403,office:company
Netflix HQ,19.0593538,72.8654383,office:company
Desire Property Dealers,19.1457199,72.845545,office:property_management
Desire Properties and Consultancy,19.1455614,72.8456182,office:lawyer
Amin Estate Agency and Consultancy,19.1462908,72.8468073,office:estate_agent
Delta Realtors,19.1462906,72.8468442,office:estate_agent
Ship Hotel,18.9396583,72.8385217,tourism:hotel
Office Of The Collectorate And District Magistrate - Mumbai City,18.9303467,72.8358706,office:government
Coral Woman,18.9261147,72.832786,tourism:artwork
Data Mining,18.9262032,72.8328405,tourism:artwork
NM Mehta And Co.,18.9311659,72.8354903,office:yes
Mumbai Metro Photo Gallery,19.0603027,72.8549071,tourism:gallery
Kshetrapal Mandir,19.1014064,72.9181352,historic:wayside_shrine
Maharana Pratap Statue,19.1838211,72.9537051,tourism:artwork
Ghatkopar Railway Station (East),19.0849439,72.9077867,highway:bus_stop
Parakh Hospital and Research Centre - Ghatkopar,19.0845459,72.907615,amenity:hospital
Sainath Mandir,19.0837639,72.9054826,amenity:place_of_worship
Indian Singers' and Musicians' Rights Association,19.1377177,72.8228413,office:association
Tirumala Shopping Center,19.1290885,72.8279771,shop:mall
Khar Telephone Exchange,19.0687894,72.8334142,highway:bus_stop
Hotel Metro Palace,19.0563315,72.8342536,tourism:hotel
GSLV Rocket Model,19.1800792,72.9396345,tourism:attraction
"Ginger Mumbai, Andheri East",19.1160634,72.8503185,tourism:hotel
Tulsi Lake View,19.1812907,72.9320048,tourism:viewpoint
Indian School of Calisthenics Park,19.1451735,72.8624328,leisure:park
ibis Mumbai Vikhroli,19.1203432,72.9252049,tourism:hotel
butterfly garden,19.2252401,72.8398763,leisure:park
Sharekhan,19.1445819,72.8238689,office:financial_advisor
Royal Consultants,19.144594,72.8238566,office:estate_agent
Selections Estate Consultants,19.1448255,72.8237568,office:estate_agent
sanjivani hospital,19.0726487,72.8443905,amenity:hospital
NSm park,19.0748427,72.8429839,leisure:park
Royal Estate,19.1437268,72.8243734,office:estate_agent
Naaz Executive Hotel,19.0921691,72.8830998,tourism:hotel
sadiya,18.9678331,72.8268608,leisure:park
Aceonics | Reliable IT Services,19.206771,72.9553654,office:yes
Bank of Maharashtra,19.1408582,72.8259067,public_transport:platform
Jhulelal Chowk,19.1428789,72.8247024,public_transport:platform
Castle,19.1421953,72.8252101,office:estate_agent
Property Anthem,19.1422022,72.8252053,office:estate_agent
Regal Estate Consultants,19.1404932,72.8261319,office:estate_agent
Antlia Engineering Works,19.1737095,72.8481584,office:engineer
orbits mall,18.9687093,72.8073895,shop:mall
Bull,18.9317535,72.8342951,tourism:artwork
college building,18.9677617,72.8266365,amenity:university
jogeshwari park,19.1349659,72.8474338,leisure:park
Reserved Park next to Fortuna,19.2564988,72.9840406,leisure:park
KGG,19.2111117,72.8625755,leisure:park
Meluha,19.117809,72.9109627,tourism:hotel
village park,19.24673,72.9335928,leisure:park
YMCA Ground,18.9721466,72.8246266,leisure:park
siddiqui,18.9666988,72.8288189,amenity:hospital
mosque,18.9646446,72.8399676,amenity:place_of_worship
Vijay Park,19.2029182,72.8390079,leisure:park
sasuri aden park,19.0607059,72.8723615,leisure:park
Hotel Volga,18.9230125,72.831736,tourism:hotel
Rahatenterprises,18.9185669,72.8300356,office:yes
Nazara Technologies Pvt. Ltd.,18.9249038,72.8230642,office:yes
Apollo Hospitals,18.9232674,72.831386,amenity:hospital
residental,18.9694606,72.8244644,highway:bus_stop
kalingana park,18.9697183,72.8205251,leisure:park
murga  giran,18.963711,72.8212023,amenity:place_of_worship
Bentleys Hotel,18.9197801,72.8306468,tourism:hotel
Indian Cancer Society,18.9231434,72.8274992,amenity:hospital
Maharani Grains,19.234427,72.9756062,office:energy_supplier
Shree Sai Hospital,19.235091,72.9756809,amenity:hospital
Dharamvir Nagar,19.2360987,72.9747023,highway:bus_stop
Harmony Management Solutions,19.2328659,72.9704287,office:educational_institution
Good Value Consultancy,19.2325843,72.9700392,office:consulting
Saffron Baking Classes,19.2326902,72.9703634,office:educational_institution
VARDHAN TEST TUBE CENTRE,19.2269445,72.9705005,amenity:hospital
Thane Realtors,19.2268229,72.9704362,office:estate_agent
Titan,19.2359139,72.9754906,amenity:hospital
LION STATUE,19.0835162,72.9955464,leisure:park
GAONDEVI CHEROBA MANDIR,19.0863006,72.9959531,amenity:place_of_worship
YULU E BIKE PARKING,19.0835311,72.9955845,leisure:park
Sattva Pediatric - Dr. Rishabh K. Shah,18.9899194,72.8414756,amenity:hospital
Office of Sub-registrar,19.1185023,72.9354719,office:government
Hotel Kalpana Elite,19.0772101,72.8788131,tourism:hotel
Sagar Restaurant,19.0667221,72.8792666,tourism:hotel
Grand Duchy of Luxembourg Consulate,19.0596156,72.8303286,office:diplomatic
Auro Skin Clinic,19.1059731,72.8414741,amenity:hospital
Rafiq Nagar Shia Imambada,19.0700347,72.9205987,amenity:place_of_worship
Missionary Society of the Sacred Hearts of Jesus,19.0585323,72.8275943,office:religion
Shri Prem Prakash Mandir,19.0740232,72.828548,amenity:place_of_worship
Gandhinagar Holy Cross,19.0576203,72.8467666,amenity:place_of_worship
FTA HSRP Solutions Fitment Center,19.165674,72.991142,office:government
Mrutunjay Mahadev Mandir,19.177957,72.9427921,amenity:place_of_worship
Santoshi Mata Mandir,19.1878257,72.9418507,amenity:place_of_worship
V A D Lawgical & Consultancy India LLP,19.0273883,72.8562834,office:lawyer
Jio Digital Line,19.0262719,72.855906,office:telecommunication
Maheshwari Udyaan BEST bus stop,19.0274158,72.856155,public_transport:platform
Jadhav Property Consultant,19.0269934,72.8545319,office:estate_agent
Maheshwari Udhyan,19.0269749,72.8561307,public_transport:platform
Shethia's Insurance,19.0286723,72.8547869,office:insurance
Maheshwari Udyaan,19.0281327,72.8562997,public_transport:station
Maheshwari udyan,19.0278794,72.8563063,public_transport:station
Hotel Broadway Colaba,18.9224171,72.8315865,tourism:hotel
XKDR Forum,19.1110523,72.8603476,office:research
Wockhardt Hospital,19.2842541,72.8621952,amenity:hospital
Kaali Maa Temple,19.0279056,72.8374057,amenity:place_of_worship
Jain Multispeciality Hospital,19.2969701,72.8648674,amenity:hospital
Mangalyan Chawl,19.0468433,72.8539199,historic:monument
BKC Sculpture,19.053285,72.8474114,tourism:artwork
Jamat Chawl,19.0463645,72.85401,historic:monument
New Jamat Hall,19.046482,72.8543893,historic:monument
Velankanni Chapel,19.0466857,72.8531794,amenity:place_of_worship
Chapel,19.0475725,72.8551035,amenity:place_of_worship
Vithal Bhaskar Chawl,19.0471713,72.8539531,historic:monument
Murugan Temple,19.048238,72.8546164,amenity:place_of_worship
Jairam Sheth Chawl,19.0475806,72.8539447,historic:monument
Patil Wada,19.047708,72.8549837,historic:monument
Old Jamat Hall,19.046349,72.8542006,historic:monument
Ganesh Mandal,19.0477887,72.8545637,amenity:place_of_worship
Lagdu Pedru Chawl,19.0477746,72.8546396,historic:monument
Custom House,19.0474773,72.8541524,historic:monument
Ram Nagar,19.2984933,72.8719036,highway:bus_stop
Sonam Builders,19.2983249,72.8626935,office:architect
Hanuman Mandir,19.2994558,72.861924,highway:bus_stop
Townhouse Oak Times Square Le Western,19.1078771,72.8828176,tourism:hotel
Beverly Park,19.2870726,72.8675625,highway:bus_stop
Shiv Sena Shakha,19.2938553,72.8604043,office:political_party
Seven Squares School,19.2961658,72.8642517,highway:bus_stop
Golden Nest Circle,19.2950169,72.859125,highway:bus_stop
Saarathi Finance & Credit Private Limited,18.9266085,72.8213242,office:financial
Jalsa (Amitabh Bacchan House),19.1049088,72.8275345,tourism:attraction
SNDT College,19.0853427,72.8307608,highway:bus_stop
Shri Godiji Parshwanath Jinalay,18.9537884,72.8312085,amenity:place_of_worship
Jain Mandir,19.1769003,72.9664984,highway:bus_stop
Juhu Bliss Inn,19.1065178,72.8263207,tourism:hotel
LIC Life Insurance,19.2938312,72.859773,office:insurance
Tulsi Lake Viewpoint,19.1888935,72.9347212,tourism:viewpoint
Om Sai Jeevdani Mandir,19.1713548,72.9311672,amenity:place_of_worship
Running Man Statue,19.0736905,72.8988882,tourism:artwork
ID Card Office,19.0751706,72.898837,office:yes
K J Somaiya Statue,19.0740201,72.899744,tourism:artwork
Shitala Devi Mandir,19.0384641,72.8419646,railway:station
Dharavi,19.0462612,72.849741,railway:station
Acharya Atre Chowk,18.9978202,72.8177201,railway:station
Worli,19.0086057,72.8192741,railway:station
Siddhivinayak Temple,19.0158935,72.8309199,railway:station
Sri Sankalp Siddhivinayak Mandir,19.1670715,72.9309533,amenity:place_of_worship
Mari Mata Mandir,19.168911,72.9306515,amenity:place_of_worship
Sri Mahakali Kshetra,19.1677775,72.9305111,amenity:place_of_worship
Ganesh Statue,19.0728373,72.8983657,tourism:artwork
Shivasena,19.1687633,72.9314703,office:political_party
Swatantrya Veer Savarkar Statue,19.2270906,72.8500883,tourism:artwork
Kora Kendra,19.220046,72.8526005,highway:bus_stop
Borivali Jail,19.2244652,72.8542013,highway:bus_stop
Dharamshi Hall,19.2260687,72.8548518,highway:bus_stop
S K Somaiya Statue,19.0733533,72.8989733,tourism:artwork
Poisar,19.2141577,72.8511565,highway:bus_stop
T Ward BMC Chowky,19.1755697,72.9616034,office:government
Somaiya School of Design,19.0753187,72.8985763,office:educational_institution
Station Master,19.1721508,72.9562778,office:government
Namadevi Mandir,19.1714768,72.9214983,amenity:place_of_worship
Neelam Nagar Building No.3&4,19.1745172,72.9628443,highway:bus_stop
Muthoot Finance,19.1718391,72.9601472,office:financial
Chhatrapati Shivaji Terminus,18.9409746,72.8332157,highway:bus_stop
Udyan Ganpathi Temple,19.0278663,72.8373864,amenity:place_of_worship
Rajpipla society,19.076683,72.8345858,office:company
RIIDL,19.0725635,72.9005103,office:research
K J Somaiya College Of Arts And Commerce,19.0749103,72.899696,office:educational_institution
S K Somaiya Vinay Mandir Junior College,19.0748478,72.8989396,office:educational_institution
K J Somaiya College of Science and Commerce,19.0754562,72.8992597,office:educational_institution
S K Somaiya Degree College,19.075125,72.8990791,office:educational_institution
Genstar network solutions,19.0929329,72.9159455,office:company
Ganpati Mandir(Bal Mitra Mandal),19.0619489,72.842319,amenity:place_of_worship
Sitla Mata Mandir,19.0640396,72.8445115,amenity:place_of_worship
Shree Radha Krishna Mandir,19.063344,72.8440169,amenity:place_of_worship
Indian Customs - Hay Bunder,18.9793155,72.858625,office:government
Doctor Babasaheb Ambedkar Udyan,19.0581095,72.9006137,public_transport:platform
10th Road Chembur,19.0564086,72.9006125,public_transport:platform
Acharya Udyan,19.0534157,72.8999577,public_transport:platform
Santa Cruz Station,19.0819123,72.8413805,public_transport:platform
Naval Uprising Memorial,18.9227815,72.8289554,historic:monument
Salaam Baalak Trust,18.9517772,72.8175283,office:association
Hanuman Mandir,19.2992411,72.8619712,public_transport:platform
Andheri,19.1194235,72.8460235,public_transport:stop_position
Hotel Elite 59,19.1128634,72.8771578,tourism:hotel
Marathon Chowk Teen Hath Naka,19.1874605,72.9624394,public_transport:station
CPR Awareness Sculpture,19.0517884,72.8216575,tourism:artwork
Vasudhaiva Kutumbakam,19.0523906,72.8216654,tourism:artwork
Provincial House Franciscan Hospitaller Sisters,19.0462268,72.8220461,office:religion
Cinemax,19.2922228,72.8719222,highway:bus_stop
Latiff Masjid,19.2865876,72.8700086,amenity:place_of_worship
Tehsildar Office,19.2968346,72.8486165,office:government
Shri Sidhivinayak Properties,19.299582,72.8639691,office:estate_agent
Sai Clinic,19.2998681,72.8641483,office:physician
Ginger Andheri MIDC,19.1285143,72.8688705,tourism:hotel
UK Realtors,19.2993087,72.8640729,office:estate_agent
New Golden Housing Real Estate,19.2991862,72.8639827,office:estate_agent
Gurukrupa Properties,19.2993212,72.8640816,office:estate_agent
Dr. Yogesh Dave,19.2991268,72.8639434,office:physician
Jai Maharashtra Enterprises Estate Agency,19.2990716,72.8636713,office:estate_agent
Blue Dart DHL,19.0509045,72.8275794,office:courier
al saadha,18.959709,72.8306376,amenity:marketplace
Logos Enterprises Property and Financial Consultant,19.2985076,72.8635178,office:estate_agent
Krishna Clinic,19.2986351,72.8636035,office:physician
Suryakant Lokhande Statue,19.0518982,72.8244793,tourism:artwork
Sea Harrier Monument,19.050089,72.8214654,historic:aircraft
Digha Gaon,19.1807324,72.9943751,railway:stop
Innovsource Services Private Limited,19.1083433,72.925098,office:employment_agency
Meenatai Thackrey Garden,19.242538,72.8631178,leisure:park
Consulate General of the State of Qatar,18.9259816,72.8224197,office:diplomatic
Consulate General of Belarus,18.9260428,72.8223264,office:diplomatic
Consulate of Mexico,18.9247305,72.820529,office:diplomatic
Theory9,19.0592035,72.8350556,tourism:hostel
Collector office churchgate,18.9329998,72.8274585,office:government
Bandra Bus Station (W),19.0541719,72.8391858,highway:bus_stop
CCDT Office,19.0530701,72.8288082,office:ngo
MIRA Cancer Superspeciality Hospital,19.2927424,72.8503906,amenity:hospital
K J Somaiya School of Enginnering,19.0729263,72.8999615,office:educational_institution
Platinum Service Centre,19.0635642,72.8245309,office:consulting
goel hospital,19.1100931,72.8642165,amenity:hospital
park,19.1099537,72.8618616,leisure:park
Pinnacle Hospital,19.1972392,72.9713793,amenity:hospital
KidZania,19.0995051,72.9168447,tourism:theme_park
Digambar Jain Mandir Vikhroli East,19.1110384,72.9319099,amenity:place_of_worship
Guru Nanak Park,19.1605476,72.8387942,leisure:park
Fortune Heights,19.1600264,72.8389801,tourism:theme_park
Carmel Church,19.0509207,72.8275308,highway:bus_stop
Tobacco Company,19.0497115,72.8264406,highway:bus_stop
Krishna Palace,18.9621909,72.8132853,tourism:hotel
Dr. Cooper Hospital Bus Stop,19.1081378,72.8370136,highway:bus_stop
Santosh Nagar Extension Bus Stop outbound,19.1673351,72.876621,highway:bus_stop
Santosh Nagar Extension Bus Stop inbound,19.167192,72.8769851,highway:bus_stop
Neelkanth Dev Daya Nagar,19.2192059,72.959695,public_transport:stop_position
Jayesh Jain - Growth Consultant,19.1410005,72.8241055,office:consulting
Chief defence of municipal corporation,19.1302903,72.9381689,office:government
Rishabraj Chambers,19.2365604,72.8619978,office:company
Jagannath Shankar Sheth Metro,18.9699923,72.8211795,railway:station
Science Museum,18.9908949,72.8213521,railway:station
Mustafa Masjid,19.0794829,72.8830635,amenity:place_of_worship
Infinity IT park main gate,19.1762412,72.881176,highway:bus_stop
"N.N.P plot 1,2",19.1725788,72.8812925,highway:bus_stop
Shri Venkatesha,18.9520147,72.8257778,amenity:place_of_worship
Cuffe Parade,18.9135692,72.8207152,railway:station
Vidhan Bhavan,18.9247813,72.8254934,railway:station
Hutatma Chowk,18.9341849,72.8325037,railway:station
Chhatrapati Shivaji Maharaj Terminus,18.9408329,72.831861,railway:station
Kalbadevi,18.946329,72.827193,railway:station
Girgaon,18.9521015,72.8222065,railway:station
Santacruz Station,19.0833776,72.8380565,highway:bus_stop
Bank of America,19.060854,72.8649585,office:financial
Borkar & Mazumdar Chartered Accountants,19.0810463,72.8479352,office:accountant
Khar Linking Road,19.071062,72.8339116,highway:bus_stop
Ram Krishna Mission,19.0744894,72.8342379,highway:bus_stop
Amazon Seller Services Private Limited,19.1344249,72.8353206,office:company
Amazon Retail India Private Limited,19.1344232,72.8353783,office:company
Borivali Surgical Hospital LLP,19.2372069,72.8619335,amenity:hospital
Rentomojo.com,19.1298604,72.8224443,office:moving_company
Seven Bungalow,19.1305462,72.8206033,public_transport:platform
Soulful Properties,19.1302989,72.8222289,office:estate_agent
Pathanwadi,19.1805705,72.8586767,public_transport:platform
Doctor Shyamaprasad Mukherjee Chowk,19.1803154,72.858223,tourism:artwork
Parcel Office,18.9697452,72.8190267,office:government
Ticket Checker Office,19.227969,72.8562821,office:government
Station Superintendent Office,19.2291897,72.8564778,office:government
Mandale,19.0495787,72.9386763,railway:station
Shivaji Chowk,19.0479345,72.9069699,railway:station
BSNL,19.0448287,72.9175244,railway:station
Ambedkar Nagar,19.0015758,72.8442303,railway:stop
Sant Gadge Maharaj Chowk,18.9831032,72.8286179,railway:stop
Naigaon,19.0095293,72.8478841,railway:stop
Dadar East,19.0162774,72.8522752,railway:stop
Wadala Bridge,19.0174848,72.8592921,railway:stop
Acharya Atre Nagar,19.0236461,72.8637829,railway:stop
Antop Hill,19.0301759,72.8669651,railway:stop
Manappuram General Finance and Leasing,19.2803328,72.871566,office:financial
Antop Hill,19.0301805,72.8669504,railway:station
Site of 2008 Mumbai terrorist attacks,18.9225158,72.8340511,historic:battlefield
NO KIDS PARK (ONLY ADULTS),19.2936647,72.8432953,leisure:park
Sirvi Medical,19.2068922,72.8185123,amenity:hospital
Metro Company,19.0737165,72.8698103,highway:bus_stop
"Unity by lotus, Versova",19.1423419,72.8120365,tourism:apartment
our lady of Velenkani,19.0819018,72.8978407,tourism:artwork
DIGIFABB,19.1206815,72.8604439,office:company
Kalina,19.0778321,72.8619049,highway:bus_stop
Badar Masjid,19.1426201,72.8360713,amenity:place_of_worship
Rajaram Garden,19.1361088,72.8545331,leisure:park
Collector office ( churgate),18.9326905,72.8274129,office:government
Shri Dilip Maharaj,18.9573623,72.8084335,office:consulting
Shahaji Raje Sports Complex,19.1271101,72.8352158,public_transport:platform
Navrang Cinema,19.1246836,72.8417323,public_transport:platform
राजीव गांधी कॉलेज,19.1200091,72.9983035,highway:bus_stop
Kataria eye clinic,18.9192257,72.8296146,amenity:hospital
